latitude,longitude,YYYY-MM-DD,daily_rain,daily_rain_source,max_temp,max_temp_source,min_temp,min_temp_source,vp,vp_source,vp_deficit,vp_deficit_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,radiation,radiation_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,mslp,mslp_source,metadata
 -32.5500, 150.0000,1991-05-29,    0.1,25, 13.4,25,  9.4,25, 11.9,25,  2.5,26,  1.2,25,  1.2,26,  1.2,25, 1.1,26,  5.0,25, 77.5,26,100.0,26,  0.9,26,  1.1,26, 1.0,26, 1.2,26, 1.1,26,1025.5,25,""
 -32.5500, 150.0000,1991-05-30,    6.8,25, 15.3,25,  8.0,25, 10.3,25,  5.1,26,  1.7,25,  1.8,26,  1.7,25, 1.4,26, 10.0,25, 59.3,26, 96.1,26,  1.4,26,  2.0,26, 0.7,26, 2.1,26, 1.4,26,1029.3,25,""
 -32.5500, 150.0000,1991-05-31,    0.0,25, 17.3,25,  5.9,25,  9.9,25,  6.5,26,  1.9,25,  2.1,26,  1.9,25, 1.9,26, 12.8,25, 50.2,26,100.0,26,  1.7,26,  2.3,26, 1.0,26, 2.8,26, 1.9,26,1030.1,25,""
 -32.5500, 150.0000,1991-06-01,    0.0,25, 17.7,25,  1.5,25,  8.2,25,  7.4,26,  1.6,25,  1.7,26,  1.6,25, 1.7,26, 12.5,25, 40.5,26,100.0,26,  1.8,26,  2.6,26, 0.7,26, 2.7,26, 1.7,26,1027.6,25,""
 -32.5500, 150.0000,1991-06-02,    0.0,25, 17.8,25,  1.9,25,  9.6,25,  6.2,26,  1.7,25,  1.5,26,  1.7,25, 1.3,26,  9.7,25, 47.1,26,100.0,26,  1.5,26,  2.1,26, 0.7,26, 1.8,26, 1.3,26,1023.2,25,""
 -32.5500, 150.0000,1991-06-03,    0.0,25, 16.9,25,  7.9,25, 10.6,25,  6.1,26,  1.8,25,  1.3,26,  1.8,25, 0.9,26,  5.9,25, 55.1,26, 99.6,26,  1.4,26,  2.1,26, 0.5,26, 1.3,26, 0.9,26,1019.1,25,""
 -32.5500, 150.0000,1991-06-04,    0.7,25, 15.3,25,  9.4,25, 12.0,25,  3.8,26,  1.2,25,  1.3,26,  1.2,25, 1.1,26,  7.0,25, 69.1,26,100.0,26,  1.1,26,  1.5,26, 0.8,26, 1.4,26, 1.1,26,1021.7,25,""
 -32.5500, 150.0000,1991-06-05,    0.3,25, 16.4,25,  6.5,25, 10.5,25,  5.4,26,  1.8,25,  1.4,26,  1.8,25, 1.2,26,  8.5,25, 56.3,26,100.0,26,  1.4,26,  1.9,26, 0.7,26, 1.6,26, 1.2,26,1023.9,25,""
 -32.5500, 150.0000,1991-06-06,    0.0,25, 15.8,25, 10.6,25, 12.9,25,  3.6,26,  1.2,25,  1.2,26,  1.2,25, 1.0,26,  4.2,25, 71.9,26,100.0,26,  1.0,26,  1.4,26, 0.8,26, 1.3,26, 1.0,26,1020.7,25,""
 -32.5500, 150.0000,1991-06-07,    6.3,25, 13.4,25, 11.4,25, 14.0,25,  0.9,26,  1.1,25,  1.1,26,  1.1,25, 0.6,26,  3.6,25, 91.1,26,100.0,26,  0.6,26,  0.7,26, 0.6,26, 0.6,26, 0.6,26,1015.0,25,""
 -32.5500, 150.0000,1991-06-08,   22.5,25, 14.7,25,  9.3,25, 12.4,25,  2.9,26,  0.6,25,  1.2,26,  0.6,25, 1.2,26,  5.3,25, 74.2,26,100.0,26,  0.9,26,  1.2,26, 1.1,26, 1.2,26, 1.2,26,1015.9,25,""
 -32.5500, 150.0000,1991-06-09,    0.0,25, 13.7,25,  9.3,25, 13.4,25,  1.2,26,  3.3,25,  1.1,26,  3.3,25, 0.4,26,  3.0,25, 85.5,26,100.0,26,  0.5,26,  0.6,26, 0.5,26, 0.5,26, 0.5,26,1021.3,25,""
 -32.5500, 150.0000,1991-06-10,   35.2,25, 15.0,25,  9.9,25, 12.7,25,  3.0,26,  0.4,25,  1.2,26,  0.4,25, 1.0,26,  4.2,25, 74.5,26,100.0,26,  0.9,26,  1.2,26, 0.9,26, 1.1,26, 1.0,26,1020.1,25,""
 -32.5500, 150.0000,1991-06-11,    1.4,25, 15.5,25,  9.3,25, 12.6,25,  3.3,26,  1.5,25,  1.3,26,  1.5,25, 1.2,26,  6.7,25, 71.6,26,100.0,26,  1.0,26,  1.3,26, 1.2,26, 1.4,26, 1.3,26,1018.9,25,""
 -32.5500, 150.0000,1991-06-12,    0.0,25, 13.3,25,  6.7,25,  8.8,25,  4.9,26,  1.5,25,  1.5,26,  1.5,25, 1.3,26,  9.9,25, 57.7,26, 89.7,26,  1.4,26,  1.9,26, 0.6,26, 2.0,26, 1.3,26,1015.4,25,""
 -32.5500, 150.0000,1991-06-13,    0.5,25, 12.3,25,  5.3,25,  9.1,25,  3.6,26,  0.5,25,  1.3,26,  0.5,25, 0.9,26,  6.4,25, 63.7,26,100.0,26,  1.1,26,  1.4,26, 0.7,26, 1.1,26, 0.9,26,1014.4,25,""
 -32.5500, 150.0000,1991-06-14,    0.0,25, 16.0,25,  2.7,25,  9.1,25,  5.6,26,  0.7,25,  1.4,26,  0.7,25, 0.9,26,  7.4,25, 50.1,26,100.0,26,  1.3,26,  1.9,26, 0.6,26, 1.2,26, 0.9,26,1018.3,25,""
 -32.5500, 150.0000,1991-06-15,    0.1,25, 13.4,25,  6.6,25, 10.4,25,  3.3,26,  0.2,25,  1.2,26,  0.2,25, 1.0,26,  5.0,25, 67.7,26,100.0,26,  1.0,26,  1.3,26, 0.8,26, 1.2,26, 1.0,26,1018.7,25,""
 -32.5500, 150.0000,1991-06-16,    0.0,25, 16.7,25,  5.8,25, 10.5,25,  5.4,26,  2.3,25,  1.6,26,  2.3,25, 1.5,26, 11.1,25, 55.3,26,100.0,26,  1.4,26,  1.9,26, 1.0,26, 2.1,26, 1.5,26,1017.0,25,""
 -32.5500, 150.0000,1991-06-17,    0.0,25, 14.8,25,  7.3,25,  9.7,25,  5.2,26,  1.8,25,  1.5,26,  1.8,25, 1.4,26, 10.5,25, 57.7,26, 94.9,26,  1.4,26,  2.0,26, 0.6,26, 2.2,26, 1.4,26,1017.4,25,""
 -32.5500, 150.0000,1991-06-18,    0.0,25, 13.2,25,  1.5,25,  8.6,25,  3.9,26,  0.7,25,  1.1,26,  0.7,25, 0.7,26,  3.7,25, 56.7,26,100.0,26,  1.0,26,  1.4,26, 0.7,26, 0.7,26, 0.7,26,1023.2,25,""
 -32.5500, 150.0000,1991-06-19,    0.0,25, 11.5,25,  1.9,25,  8.8,25,  2.8,26,  0.4,25,  1.1,26,  0.4,25, 0.6,26,  3.2,25, 64.9,26,100.0,26,  0.8,26,  1.0,26, 0.6,26, 0.6,26, 0.6,26,1023.8,25,""
 -32.5500, 150.0000,1991-06-20,    0.0,25, 11.9,25,  4.6,25,  8.4,25,  3.9,26,  1.0,25,  1.1,26,  1.0,25, 0.7,26,  3.8,25, 60.3,26, 99.1,26,  1.1,26,  1.5,26, 0.6,26, 0.9,26, 0.7,26,1024.5,25,""
 -32.5500, 150.0000,1991-06-21,    9.4,25, 15.6,25,  7.3,25, 11.7,25,  3.8,26,  1.0,25,  1.3,26,  1.0,25, 1.1,26,  6.9,25, 66.1,26,100.0,26,  1.0,26,  1.4,26, 0.9,26, 1.3,26, 1.1,26,1023.4,25,""
 -32.5500, 150.0000,1991-06-22,    0.0,25, 14.5,25,  4.4,25,  7.4,25,  6.6,26,  1.9,25,  1.6,26,  1.9,25, 1.7,26, 12.5,25, 44.8,26, 88.5,26,  1.6,26,  2.4,26, 0.5,26, 2.9,26, 1.7,26,1026.4,25,""
 -32.5500, 150.0000,1991-06-23,    0.0,25, 14.3,25, -1.2,25,  5.5,25,  7.1,26,  1.8,25,  1.5,26,  1.8,25, 1.3,26, 10.6,25, 33.8,26, 98.3,26,  1.7,26,  2.6,26, 0.4,26, 2.1,26, 1.3,26,1024.2,25,""
 -32.5500, 150.0000,1991-06-24,    0.0,25, 15.1,25,  3.9,25,  8.0,25,  6.3,26,  1.2,25,  1.4,26,  1.2,25, 0.9,26,  7.3,25, 46.6,26, 99.1,26,  1.5,26,  2.2,26, 0.4,26, 1.4,26, 0.9,26,1018.5,25,""
 -32.5500, 150.0000,1991-06-25,    0.0,25, 18.6,25,  7.0,25, 10.8,25,  7.0,26,  2.4,25,  1.6,26,  2.4,25, 1.6,26, 11.4,25, 50.4,26,100.0,26,  1.6,26,  2.3,26, 0.7,26, 2.6,26, 1.6,26,1021.0,25,""
 -32.5500, 150.0000,1991-06-26,    0.0,25, 18.9,25,  8.2,25, 10.0,25,  8.4,26,  2.1,25,  1.7,26,  2.1,25, 1.9,26, 12.4,25, 45.8,26, 92.0,26,  1.9,26,  2.7,26, 0.5,26, 3.3,26, 1.9,26,1019.2,25,""
 -32.5500, 150.0000,1991-06-27,    0.0,25, 16.3,25,  3.6,25,  9.2,25,  5.9,26,  1.6,25,  1.6,26,  1.6,25, 1.7,26, 12.5,25, 49.7,26,100.0,26,  1.5,26,  2.1,26, 1.1,26, 2.4,26, 1.7,26,1022.3,25,""
 -32.5500, 150.0000,1991-06-28,    0.0,25, 18.4,25,  2.6,25, 10.3,25,  6.1,26,  2.1,25,  1.6,26,  2.1,25, 1.7,26, 12.3,25, 48.7,26,100.0,26,  1.5,26,  2.1,26, 1.4,26, 2.1,26, 1.7,26,1020.5,25,""
 -32.5500, 150.0000,1991-06-29,    1.2,25, 14.9,25,  4.7,25,  9.4,25,  4.9,26,  1.5,25,  1.5,26,  1.5,25, 1.3,26, 10.1,25, 55.5,26,100.0,26,  1.3,26,  1.8,26, 0.7,26, 1.9,26, 1.3,26,1013.9,25,""
 -32.5500, 150.0000,1991-06-30,    1.2,25, 13.1,25,  3.5,25,  8.1,25,  4.8,26,  1.4,25,  1.6,26,  1.4,25, 1.4,26, 11.3,25, 53.8,26,100.0,26,  1.3,26,  1.8,26, 0.7,26, 2.1,26, 1.4,26,1023.8,25,""
 -32.5500, 150.0000,1991-07-01,    0.3,25, 15.4,25,  0.5,25,  7.9,25,  5.8,26,  1.2,25,  1.7,26,  1.2,25, 1.5,26, 11.8,25, 45.2,26,100.0,26,  1.5,26,  2.1,26, 0.8,26, 2.2,26, 1.5,26,1028.1,25,""
 -32.5500, 150.0000,1991-07-02,    0.0,25, 15.2,25,  2.0,25,  8.7,25,  5.2,26,  1.6,25,  1.5,26,  1.6,25, 1.3,26, 10.2,25, 50.4,26,100.0,26,  1.3,26,  1.9,26, 0.7,26, 1.8,26, 1.3,26,1031.2,25,""
 -32.5500, 150.0000,1991-07-03,    0.0,25, 14.8,25,  3.8,25, 10.6,25,  3.5,26,  1.3,25,  1.5,26,  1.3,25, 1.4,26, 10.8,25, 63.0,26,100.0,26,  1.0,26,  1.3,26, 1.4,26, 1.4,26, 1.4,26,1033.5,25,""
 -32.5500, 150.0000,1991-07-04,    0.0,25, 14.8,25,  3.8,25,  9.3,25,  4.8,26,  1.5,25,  1.4,26,  1.5,25, 1.0,26,  8.2,25, 55.3,26,100.0,26,  1.2,26,  1.7,26, 0.7,26, 1.4,26, 1.0,26,1030.3,25,""
 -32.5500, 150.0000,1991-07-05,    1.0,25, 12.9,25,  6.5,25,  9.5,25,  3.9,26,  1.5,25,  1.3,26,  1.5,25, 0.9,26,  6.8,25, 63.9,26, 98.2,26,  1.1,26,  1.6,26, 0.6,26, 1.1,26, 0.9,26,1019.9,25,""
 -32.5500, 150.0000,1991-07-06,    6.3,25, 10.7,25,  3.4,25,  7.6,25,  3.8,26,  1.5,25,  1.4,26,  1.5,25, 1.2,26, 10.1,25, 59.1,26, 97.5,26,  1.2,26,  1.6,26, 0.7,26, 1.8,26, 1.2,26,1020.4,25,""
 -32.5500, 150.0000,1991-07-07,    0.0,25, 12.6,25, -1.4,25,  7.0,25,  4.6,26,  1.2,25,  1.5,26,  1.2,25, 1.2,26, 10.3,25, 48.0,26,100.0,26,  1.2,26,  1.8,26, 0.8,26, 1.7,26, 1.2,26,1022.4,25,""
 -32.5500, 150.0000,1991-07-08,    0.6,25, 10.0,25,  0.8,25,  6.9,25,  3.6,26,  1.1,25,  1.2,26,  1.1,25, 0.7,26,  4.2,25, 56.2,26,100.0,26,  1.0,26,  1.4,26, 0.6,26, 0.8,26, 0.7,26,1022.1,25,""
 -32.5500, 150.0000,1991-07-09,   18.1,25, 10.9,25,  5.9,25, 11.5,25,  0.5,26,  1.1,25,  1.0,26,  1.1,25, 0.3,26,  3.3,25, 88.3,26,100.0,26,  0.4,26,  0.4,26, 0.4,26, 0.4,26, 0.4,26,1017.3,25,""
 -32.5500, 150.0000,1991-07-10,   22.4,25,  9.3,25,  5.1,25,  8.7,25,  2.2,26,  1.3,25,  1.1,26,  1.3,25, 0.9,26,  5.2,25, 74.3,26, 99.1,26,  0.8,26,  1.1,26, 0.8,26, 1.1,26, 0.9,26,1011.8,25,""
 -32.5500, 150.0000,1991-07-11,    0.0,25,  8.3,25,  4.7,25,  7.0,25,  3.3,26,  0.5,25,  1.1,26,  0.5,25, 0.6,26,  3.4,25, 64.0,26, 82.0,26,  1.1,26,  1.5,26, 0.5,26, 0.8,26, 0.6,26,1010.9,25,""
 -32.5500, 150.0000,1991-07-12,    2.5,25, 10.0,25,  5.5,25,  9.9,25,  1.5,26,  1.0,25,  1.0,26,  1.0,25, 0.6,26,  4.3,25, 80.7,26,100.0,26,  0.6,26,  0.8,26, 0.6,26, 0.6,26, 0.6,26,1018.5,25,""
 -32.5500, 150.0000,1991-07-13,    3.4,25,  9.4,25,  1.5,25,  8.5,25,  1.8,26,  1.4,25,  1.3,26,  1.4,25, 0.8,26,  8.1,25, 72.1,26,100.0,26,  0.7,26,  0.8,26, 0.9,26, 0.9,26, 0.9,26,1019.7,25,""
 -32.5500, 150.0000,1991-07-14,    6.6,25, 10.9,25,  4.0,25,  8.1,25,  3.5,26,  0.6,25,  1.4,26,  0.6,25, 1.3,26, 10.5,25, 62.2,26, 99.7,26,  1.2,26,  1.6,26, 0.9,26, 1.8,26, 1.3,26,1016.6,25,""
 -32.5500, 150.0000,1991-07-15,    0.9,25, 12.5,25,  4.8,25,  9.2,25,  3.6,26,  1.6,25,  1.5,26,  1.6,25, 1.6,26, 11.8,25, 63.5,26,100.0,26,  1.2,26,  1.6,26, 1.3,26, 1.8,26, 1.6,26,1019.4,25,""
 -32.5500, 150.0000,1991-07-16,    0.0,25, 12.8,25,  0.8,25,  6.5,25,  5.6,26,  1.3,25,  1.7,26,  1.3,25, 1.8,26, 13.4,25, 44.0,26,100.0,26,  1.6,26,  2.3,26, 0.8,26, 2.8,26, 1.8,26,1020.6,25,""
 -32.5500, 150.0000,1991-07-17,    0.0,25, 12.3,25, -1.6,25,  5.6,25,  5.7,26,  1.5,25,  1.7,26,  1.5,25, 1.5,26, 12.2,25, 39.2,26,100.0,26,  1.6,26,  2.3,26, 0.6,26, 2.5,26, 1.5,26,1019.4,25,""
 -32.5500, 150.0000,1991-07-18,    0.0,25, 12.5,25, -1.5,25,  6.6,25,  4.9,26,  1.1,25,  1.6,26,  1.1,25, 1.6,26, 12.7,25, 45.6,26,100.0,26,  1.4,26,  2.0,26, 1.0,26, 2.2,26, 1.6,26,1020.2,25,""
 -32.5500, 150.0000,1991-07-19,    0.0,25, 15.8,25,  0.9,25,  7.6,25,  6.5,26,  2.0,25,  1.8,26,  2.0,25, 1.9,26, 13.8,25, 42.4,26,100.0,26,  1.7,26,  2.5,26, 1.1,26, 2.8,26, 1.9,26,1023.4,25,""
 -32.5500, 150.0000,1991-07-20,    0.0,25, 15.4,25,  2.9,25,  8.0,25,  6.3,26,  2.4,25,  1.8,26,  2.4,25, 1.9,26, 13.6,25, 45.8,26,100.0,26,  1.7,26,  2.4,26, 1.0,26, 2.9,26, 1.9,26,1021.8,25,""
 -32.5500, 150.0000,1991-07-21,    0.0,25, 15.1,25,  1.4,25,  7.8,25,  5.9,26,  2.1,25,  1.7,26,  2.1,25, 1.6,26, 11.8,25, 45.5,26,100.0,26,  1.6,26,  2.3,26, 0.8,26, 2.4,26, 1.6,26,1017.0,25,""
 -32.5500, 150.0000,1991-07-22,    3.4,25,  9.9,25,  5.3,25,  9.6,25,  1.7,26,  1.2,25,  1.1,26,  1.2,25, 0.7,26,  4.4,25, 78.8,26,100.0,26,  0.7,26,  0.9,26, 0.7,26, 0.7,26, 0.7,26,1005.0,25,""
 -32.5500, 150.0000,1991-07-23,    6.5,25,  9.0,25,  4.5,25,  7.2,25,  3.4,26,  1.9,25,  1.5,26,  1.9,25, 1.6,26, 12.3,25, 62.8,26, 85.5,26,  1.3,26,  1.8,26, 1.0,26, 2.2,26, 1.6,26,1008.2,25,""
 -32.5500, 150.0000,1991-07-24,    0.0,25,  8.8,25,  1.5,25,  6.7,25,  3.3,26,  1.9,25,  1.5,26,  1.9,25, 1.4,26, 11.6,25, 59.2,26, 98.4,26,  1.2,26,  1.6,26, 1.0,26, 1.9,26, 1.4,26,1016.5,25,""
 -32.5500, 150.0000,1991-07-25,    0.0,25,  9.7,25,  1.0,25,  6.8,25,  3.6,26,  1.3,25,  1.5,26,  1.3,25, 1.3,26, 10.5,25, 56.5,26,100.0,26,  1.2,26,  1.6,26, 0.8,26, 1.8,26, 1.3,26,1018.5,25,""
 -32.5500, 150.0000,1991-07-26,    0.0,25, 10.9,25, -0.6,25,  6.3,25,  4.4,26,  1.5,25,  1.7,26,  1.5,25, 1.8,26, 13.9,25, 48.3,26,100.0,26,  1.4,26,  2.0,26, 1.2,26, 2.4,26, 1.8,26,1024.1,25,""
 -32.5500, 150.0000,1991-07-27,    0.0,25, 11.3,25, -2.6,25,  5.5,25,  5.1,26,  1.4,25,  1.6,26,  1.4,25, 1.4,26, 11.1,25, 41.1,26,100.0,26,  1.5,26,  2.2,26, 0.6,26, 2.1,26, 1.4,26,1025.4,25,""
 -32.5500, 150.0000,1991-07-28,    0.1,25, 11.5,25,  0.2,25,  6.8,25,  4.4,26,  1.4,25,  1.5,26,  1.4,25, 1.3,26, 10.5,25, 50.1,26,100.0,26,  1.4,26,  1.9,26, 0.7,26, 2.0,26, 1.3,26,1019.0,25,""
 -32.5500, 150.0000,1991-07-29,    0.0,25, 11.2,25,  2.4,25,  8.2,25,  3.3,26,  1.4,25,  1.4,26,  1.4,25, 1.4,26, 10.5,25, 61.7,26,100.0,26,  1.2,26,  1.5,26, 1.2,26, 1.5,26, 1.4,26,1020.8,25,""
 -32.5500, 150.0000,1991-07-30,    0.0,25, 11.0,25,  0.3,25,  7.8,25,  3.2,26,  1.6,25,  1.5,26,  1.6,25, 1.4,26, 11.1,25, 59.5,26,100.0,26,  1.1,26,  1.5,26, 1.4,26, 1.4,26, 1.4,26,1019.6,25,""
 -32.5500, 150.0000,1991-07-31,    0.0,25, 12.0,25,  2.9,25,  8.2,25,  3.8,26,  1.0,25,  1.3,26,  1.0,25, 1.1,26,  6.8,25, 58.5,26,100.0,26,  1.2,26,  1.6,26, 0.7,26, 1.6,26, 1.2,26,1016.9,25,""
 -32.5500, 150.0000,1991-08-01,    0.0,25, 13.8,25,  2.3,25,  8.6,25,  4.5,26,  1.7,25,  1.9,26,  1.7,25, 1.4,26, 10.4,25, 54.5,26,100.0,26,  1.4,26,  1.8,26, 1.0,26, 1.8,26, 1.4,26,1014.1,25,""
 -32.5500, 150.0000,1991-08-02,    0.0,25, 13.1,25,  1.8,25,  8.0,25,  4.5,26,  1.8,25,  2.1,26,  1.8,25, 2.0,26, 14.4,25, 53.1,26,100.0,26,  1.5,26,  2.0,26, 1.7,26, 2.4,26, 2.0,26,1021.2,25,""
 -32.5500, 150.0000,1991-08-03,    0.0,25, 14.7,25, -0.1,25,  7.0,25,  6.1,26,  2.2,25,  2.4,26,  2.2,25, 2.2,26, 15.3,25, 41.9,26,100.0,26,  1.9,26,  2.6,26, 1.4,26, 3.0,26, 2.2,26,1023.3,25,""
 -32.5500, 150.0000,1991-08-04,    0.0,25, 19.4,25,  2.2,25,  8.2,25,  9.0,26,  3.9,25,  2.8,26,  3.9,25, 2.4,26, 15.3,25, 36.4,26,100.0,26,  2.4,26,  3.3,26, 1.1,26, 3.7,26, 2.4,26,1023.3,25,""
 -32.5500, 150.0000,1991-08-05,    7.3,25, 12.4,25,  7.3,25, 11.8,25,  1.4,26,  2.0,25,  1.2,26,  2.0,25, 0.7,26,  5.6,25, 82.0,26,100.0,26,  0.8,26,  0.8,26, 0.8,26, 0.8,26, 0.8,26,1016.3,25,""
 -32.5500, 150.0000,1991-08-06,   15.7,25, 11.8,25,  6.1,25,  7.6,25,  5.0,26,  2.7,25,  2.1,26,  2.7,25, 1.9,26, 13.2,25, 54.9,26, 80.8,26,  1.8,26,  2.4,26, 0.9,26, 3.0,26, 1.9,26,1015.2,25,""
 -32.5500, 150.0000,1991-08-07,    0.0,25, 10.5,25,  5.1,25,  7.1,25,  4.5,26,  3.1,25,  1.7,26,  3.1,25, 1.0,26,  7.5,25, 56.0,26, 80.9,26,  1.5,26,  2.1,26, 0.5,26, 1.6,26, 1.0,26,1016.1,25,""
 -32.5500, 150.0000,1991-08-08,    0.4,25,  9.5,25,  4.7,25,  7.3,25,  3.6,26,  2.7,25,  1.8,26,  2.7,25, 1.6,26, 11.9,25, 61.5,26, 85.5,26,  1.5,26,  1.9,26, 1.0,26, 2.3,26, 1.6,26,1012.2,25,""
 -32.5500, 150.0000,1991-08-09,    0.1,25, 10.0,25,  3.0,25,  6.6,25,  4.3,26,  1.8,25,  1.9,26,  1.8,25, 1.7,26, 12.2,25, 53.8,26, 87.1,26,  1.6,26,  2.1,26, 0.8,26, 2.5,26, 1.7,26,1024.2,25,""
 -32.5500, 150.0000,1991-08-10,    0.0,25, 14.8,25,  1.7,25,  7.9,25,  5.7,26,  1.8,25,  2.4,26,  1.8,25, 2.5,26, 16.2,25, 47.0,26,100.0,26,  1.9,26,  2.5,26, 1.9,26, 3.0,26, 2.4,26,1031.4,25,""
 -32.5500, 150.0000,1991-08-11,    0.0,25, 15.9,25, -1.1,25,  7.5,25,  6.2,26,  1.9,25,  2.5,26,  1.9,25, 2.5,26, 16.6,25, 41.5,26,100.0,26,  2.0,26,  2.7,26, 2.0,26, 3.0,26, 2.5,26,1032.2,25,""
 -32.5500, 150.0000,1991-08-12,    0.0,25, 14.2,25, -0.8,25,  6.0,25,  6.6,26,  2.3,25,  2.5,26,  2.3,25, 2.3,26, 16.1,25, 37.1,26,100.0,26,  2.1,26,  2.9,26, 1.2,26, 3.4,26, 2.3,26,1027.1,25,""
 -32.5500, 150.0000,1991-08-13,    0.0,25, 16.1,25,  1.4,25,  8.0,25,  6.4,26,  3.3,25,  2.5,26,  3.3,25, 2.5,26, 16.3,25, 43.7,26,100.0,26,  2.1,26,  2.8,26, 1.8,26, 3.2,26, 2.5,26,1018.0,25,""
 -32.5500, 150.0000,1991-08-14,    0.0,25, 13.1,25,  5.4,25,  7.5,25,  5.8,26,  2.9,25,  2.3,26,  2.9,25, 2.5,26, 16.1,25, 49.8,26, 83.7,26,  2.1,26,  2.8,26, 1.4,26, 3.6,26, 2.5,26,1018.6,25,""
 -32.5500, 150.0000,1991-08-15,    0.0,25, 11.9,25,  2.1,25,  7.3,25,  4.5,26,  3.0,25,  2.0,26,  3.0,25, 1.8,26, 12.4,25, 52.4,26,100.0,26,  1.6,26,  2.2,26, 1.1,26, 2.4,26, 1.8,26,1017.3,25,""
 -32.5500, 150.0000,1991-08-16,    0.0,25, 10.0,25,  3.7,25,  5.1,25,  5.9,26,  2.7,25,  2.4,26,  2.7,25, 2.5,26, 16.9,25, 41.6,26, 64.1,26,  2.2,26,  3.0,26, 0.9,26, 4.1,26, 2.5,26,1019.0,25,""
 -32.5500, 150.0000,1991-08-17,    0.0,25, 12.1,25, -3.9,25,  4.8,25,  6.0,26,  2.2,25,  2.5,26,  2.2,25, 2.5,26, 17.5,25, 34.0,26,100.0,26,  2.1,26,  2.9,26, 1.5,26, 3.4,26, 2.4,26,1026.5,25,""
 -32.5500, 150.0000,1991-08-18,    0.0,25, 14.2,25, -0.5,25,  7.0,25,  5.7,26,  2.1,25,  2.4,26,  2.1,25, 2.6,26, 17.0,25, 43.3,26,100.0,26,  2.0,26,  2.7,26, 2.0,26, 3.1,26, 2.5,26,1029.3,25,""
 -32.5500, 150.0000,1991-08-19,    0.0,25, 16.1,25,  0.1,25,  8.0,25,  6.1,26,  2.5,25,  2.5,26,  2.5,25, 2.7,26, 17.5,25, 43.7,26,100.0,26,  2.1,26,  2.8,26, 2.3,26, 3.1,26, 2.7,26,1024.8,25,""
 -32.5500, 150.0000,1991-08-20,    0.0,25, 17.7,25,  1.9,25,  6.4,25,  9.3,26,  5.1,25,  2.9,26,  5.1,25, 3.0,26, 18.1,25, 31.6,26, 91.4,26,  2.8,26,  3.9,26, 1.2,26, 4.6,26, 2.9,26,1013.2,25,""
 -32.5500, 150.0000,1991-08-21,    0.1,25, 12.3,25,  2.4,25,  7.5,25,  4.6,26,  3.4,25,  2.1,26,  3.4,25, 2.2,26, 14.6,25, 52.5,26,100.0,26,  1.8,26,  2.3,26, 1.6,26, 2.7,26, 2.1,26,1010.6,25,""
 -32.5500, 150.0000,1991-08-22,    0.3,25, 14.3,25,  0.2,25,  6.7,25,  6.2,26,  3.3,25,  2.4,26,  3.3,25, 2.3,26, 15.4,25, 41.1,26,100.0,26,  2.1,26,  2.9,26, 1.4,26, 3.2,26, 2.3,26,1019.0,25,""
 -32.5500, 150.0000,1991-08-23,    0.0,25, 17.4,25,  2.2,25,  7.2,25,  8.4,26,  4.6,25,  2.8,26,  4.6,25, 2.9,26, 17.7,25, 36.3,26,100.0,26,  2.6,26,  3.6,26, 1.5,26, 4.2,26, 2.9,26,1015.1,25,""
 -32.5500, 150.0000,1991-08-24,    5.6,25,  7.9,25,  1.6,25,  6.0,25,  3.6,26,  2.5,25,  2.0,26,  2.5,25, 2.1,26, 14.8,25, 56.4,26, 87.5,26,  1.7,26,  2.1,26, 1.5,26, 2.6,26, 2.1,26,1012.9,25,""
 -32.5500, 150.0000,1991-08-25,    0.2,25, 12.3,25, -0.6,25,  6.6,25,  4.9,26,  2.4,25,  2.4,26,  2.4,25, 2.7,26, 18.1,25, 46.2,26,100.0,26,  2.0,26,  2.6,26, 2.3,26, 3.1,26, 2.7,26,1024.5,25,""
 -32.5500, 150.0000,1991-08-26,    0.0,25, 14.8,25, -2.5,25,  6.9,25,  5.8,26,  2.1,25,  2.6,26,  2.1,25, 2.9,26, 19.0,25, 41.0,26,100.0,26,  2.2,26,  2.9,26, 2.6,26, 3.2,26, 2.9,26,1025.8,25,""
 -32.5500, 150.0000,1991-08-27,    0.0,25, 15.4,25, -0.7,25,  7.1,25,  6.3,26,  3.4,25,  2.6,26,  3.4,25, 2.9,26, 18.2,25, 40.6,26,100.0,26,  2.3,26,  3.1,26, 2.2,26, 3.4,26, 2.8,26,1018.5,25,""
 -32.5500, 150.0000,1991-08-28,    0.0,25, 14.1,25,  6.2,25,  7.3,25,  6.8,26,  2.4,25,  1.8,26,  2.4,25, 0.9,26,  5.5,25, 45.4,26, 77.0,26,  1.9,26,  2.7,26, 0.3,26, 1.6,26, 0.9,26,1009.5,25,""
 -32.5500, 150.0000,1991-08-29,   10.7,25, 14.7,25, -0.2,25,  6.7,25,  6.4,26,  2.7,25,  2.6,26,  2.7,25, 2.9,26, 18.6,25, 40.1,26,100.0,26,  2.4,26,  3.1,26, 2.1,26, 3.7,26, 2.9,26,1015.5,25,""
